line,status,identifier,aircon,display_eligible,reason
19857,success,75044,0,0,
19858,success,75044,0,0,
19859,success,60683,0,0,
19860,success,70130,0,0,
19861,success,73980,0,0,
19862,success,73980,0,0,
19863,success,73979,0,0,
19864,success,73979,0,0,
19865,success,71480,0,0,
19866,success,71480,0,0,
19867,success,73457,0,0,
19868,success,73457,0,0,
19869,success,73088,0,0,
19870,success,73990,0,0,
19871,success,73990,0,0,
19872,success,73990,0,0,
19873,success,73989,0,0,
19874,success,73989,0,0,
19875,success,73989,0,0,
19876,success,73088,0,0,
19877,success,73088,0,0,
19878,success,73088,0,0,
19879,success,73600,0,0,
19880,success,73648,0,0,
19881,success,73648,0,0,
19882,success,73648,0,0,
19883,success,73547,0,0,
19884,success,73547,0,0,
19885,success,73547,0,0,
19886,success,73766,0,0,
19887,success,73766,0,0,
19888,success,73766,0,0,
19889,success,73089,0,0,
19890,success,73089,0,0,
19891,success,73089,0,0,
19892,success,73767,0,0,
19893,success,73767,0,0,
19894,success,73767,0,0,
19895,success,73768,0,0,
19896,success,73768,0,0,
19897,success,73768,0,0,
19898,success,73600,0,0,
19899,success,73600,0,0,
19900,success,73600,0,0,
19901,success,73280,0,0,
19902,success,73280,0,0,
19903,success,74687,0,0,
19904,success,74687,0,0,
19905,success,70203,0,0,
19906,success,71326,0,0,
19907,success,73069,0,0,
19908,success,73069,0,0,
19909,success,72715,0,0,
19910,success,71897,0,0,
19911,success,72623,0,0,
19912,success,72623,0,0,
19913,success,72623,0,0,
19914,success,71897,0,0,
19915,success,71897,0,0,
19916,success,72479,0,0,
19917,success,72479,0,0,
19918,success,72479,0,0,
19919,success,72275,0,0,
19920,success,72275,0,0,
19921,success,72171,0,0,
19922,success,72171,0,0,
19923,success,71897,0,0,
19924,success,71215,0,0,
19925,success,71215,0,0,
19926,success,71221,0,0,
19927,success,71221,0,0,
19928,success,71494,0,0,
19929,success,71494,0,0,
19930,success,71307,0,0,
19931,success,71307,0,0,
19932,success,71307,0,0,
19933,success,71317,0,0,
19934,success,71317,0,0,
19935,success,71317,0,0,
19936,success,71265,0,0,
19937,success,71265,0,0,
19938,success,71264,0,0,
19939,success,71264,0,0,
19940,success,70628,0,0,
19941,success,70628,0,0,
19942,success,70189,0,0,
19943,success,70204,0,0,
19944,success,70363,0,0,
19945,success,70363,0,0,
19946,success,70363,0,0,
19947,success,70367,0,0,
19948,success,70367,0,0,
19949,success,70367,0,0,
19950,success,70370,0,0,
19951,success,70370,0,0,
19952,success,70370,0,0,
19953,success,70371,0,0,
19954,success,70371,0,0,
19955,success,70371,0,0,
19956,success,70369,0,0,
19957,success,70369,0,0,
19958,success,70369,0,0,
19959,success,70368,0,0,
19960,success,70368,0,0,
19961,success,70368,0,0,
19962,success,69336,0,0,
19963,success,70203,0,0,
19964,success,70189,0,0,
19965,success,70204,0,0,
19966,success,70204,0,0,
19967,success,70204,0,0,
19968,success,70322,0,0,
19969,success,70322,0,0,
19970,success,70322,0,0,
19971,success,70243,0,0,
19972,success,70243,0,0,
19973,success,70243,0,0,
19974,success,69701,0,0,
19975,success,69701,0,0,
19976,success,70130,0,0,
19977,success,69336,0,0,
19978,success,69336,0,0,
19979,success,70189,0,0,
19980,success,70189,0,0,
19981,success,70203,0,0,
19982,success,70203,0,0,
19983,success,68818,0,0,
19984,success,68818,0,0,
19985,success,68818,0,0,
19986,success,69806,0,0,
19987,success,69806,0,0,
19988,success,68827,0,0,
19989,success,68827,0,0,
19990,success,69882,0,0,
19991,success,69882,0,0,
19992,success,69284,0,0,
19993,success,69463,0,0,
19994,success,69463,0,0,
19995,success,69463,0,0,
19996,success,69463,0,0,
19997,success,68844,0,0,
19998,success,68844,0,0,
19999,success,69063,0,0,
20000,success,69063,0,0,
20001,success,69196,0,0,
20002,success,69196,0,0,
20003,success,68478,0,0,
20004,success,68478,0,0,
20005,success,68918,0,0,
20006,success,68918,0,0,
20007,success,68918,0,0,
20008,success,68918,0,0,
20009,success,68501,0,0,
20010,success,68501,0,0,
20011,success,68497,0,0,
20012,success,68497,0,0,
20013,success,61350,0,0,
20014,success,61350,0,0,
20015,success,68227,0,0,
20016,success,68227,0,0,
20017,success,68227,0,0,
20018,success,68227,0,0,
20019,success,68135,0,0,
20020,success,68135,0,0,
20021,success,68202,0,0,
20022,success,68202,0,0,
20023,success,67965,0,0,
20024,success,67965,0,0,
20025,success,67959,0,0,
20026,success,67959,0,0,
20027,success,67999,0,0,
20028,success,67999,0,0,
20029,success,67613,0,0,
20030,success,67613,0,0,
20031,success,57888,0,0,
20032,success,57760,0,0,
20033,success,60106,0,0,
20034,success,61200,0,0,
20035,success,61200,0,0,
20036,success,60939,0,0,
20037,success,61197,0,0,
20038,success,61197,0,0,
20039,success,61197,0,0,
20040,success,61197,0,0,
20041,success,61197,0,0,
20042,success,61159,0,0,
20043,success,61159,0,0,
20044,success,60684,0,0,
20045,success,60684,0,0,
20046,success,60684,0,0,
20047,success,61056,0,0,
20048,success,61056,0,0,
20049,success,60944,0,0,
20050,success,60942,0,0,
20051,success,60942,0,0,
20052,success,60682,0,0,
20053,success,60816,0,0,
20054,success,60937,0,0,
20055,success,60937,0,0,
20056,success,60936,0,0,
20057,success,60936,0,0,
20058,success,60934,0,0,
20059,success,60934,0,0,
20060,success,60944,0,0,
20061,success,60944,0,0,
20062,success,60942,0,0,
20063,success,60942,0,0,
20064,success,60682,0,0,
20065,success,60939,0,0,
20066,success,60816,0,0,
20067,success,60937,0,0,
20068,success,60937,0,0,
20069,success,60936,0,0,
20070,success,60936,0,0,
20071,success,60934,0,0,
20072,success,60934,0,0,
20073,success,60459,0,0,
20074,success,60459,0,0,
20075,success,60660,0,0,
20076,success,60660,0,0,
20077,success,60839,0,0,
20078,success,60840,0,0,
20079,success,60683,0,0,
20080,success,60683,0,0,
20081,success,60838,0,0,
20082,success,60838,0,0,
20083,success,60839,0,0,
20084,success,60840,0,0,
20085,success,60683,0,0,
20086,success,60683,0,0,
20087,success,60838,0,0,
20088,success,60838,0,0,
20089,success,60828,0,0,
20090,success,60828,0,0,
20091,success,60828,0,0,
20092,success,60828,0,0,
20093,success,60939,0,0,
20094,success,60781,0,0,
20095,success,60781,0,0,
20096,success,60682,0,0,
20097,success,60816,0,0,
20098,success,60542,0,0,
20099,success,60542,0,0,
20100,success,60777,0,0,
20101,success,60777,0,0,
20102,success,60769,0,0,
20103,success,60769,0,0,
20104,success,60728,0,0,
20105,success,60728,0,0,
20106,success,60728,0,0,
20107,success,60718,0,0,
20108,success,60718,0,0,
20109,success,60718,0,0,
20110,success,60718,0,0,
20111,success,60471,0,0,
20112,success,60471,0,0,
20113,success,60646,0,0,
20114,success,60646,0,0,
20115,success,60646,0,0,
20116,success,60646,0,0,
20117,success,60396,0,0,
20118,success,60396,0,0,
20119,success,60396,0,0,
20120,success,60540,0,0,
20121,success,60396,0,0,
20122,success,60540,0,0,
20123,success,60146,0,0,
20124,success,60146,0,0,
20125,success,60146,0,0,
20126,success,60469,0,0,
20127,success,60469,0,0,
20128,success,60469,0,0,
20129,success,60469,0,0,
20130,success,60462,0,0,
20131,success,60462,0,0,
20132,success,60462,0,0,
20133,success,60462,0,0,
20134,success,60462,0,0,
20135,success,60462,0,0,
20136,success,60109,0,0,
20137,success,60109,0,0,
20138,success,60109,0,0,
20139,success,60109,0,0,
20140,success,60109,0,0,
20141,success,60109,0,0,
20142,success,60384,0,0,
20143,success,60384,0,0,
20144,success,58130,0,0,
20145,success,60107,0,0,
20146,success,60107,0,0,
20147,success,60107,0,0,
20148,success,59865,0,0,
20149,success,59865,0,0,
20150,success,59865,0,0,
20151,success,59865,0,0,
20152,success,59865,0,0,
20153,success,59865,0,0,
20154,success,59865,0,0,
20155,success,59865,0,0,
20156,success,60104,0,0,
20157,success,60104,0,0,
20158,success,60106,0,0,
20159,success,60106,0,0,
20160,success,60086,0,0,
20161,success,60086,0,0,
20162,success,55478,0,0,
20163,success,59367,0,0,
20164,success,59822,0,0,
20165,success,59715,0,0,
20166,success,60356,0,0,
20167,success,54819,0,0,
20168,success,56534,0,0,
20169,success,56534,0,0,
20170,success,59367,0,0,
20171,success,58169,0,0,
20172,success,59921,0,0,
20173,success,59523,0,0,
20174,success,59693,0,0,
20175,success,54941,0,0,
20176,success,54941,0,0,
20177,success,54589,0,0,
20178,success,58096,0,0,
20179,success,57932,0,0,
20180,success,57932,0,0,
20181,success,57930,0,0,
20182,success,57930,0,0,
20183,success,57888,0,0,
20184,success,57888,0,0,
20185,success,57935,0,0,
20186,success,57933,0,0,
20187,success,57933,0,0,
20188,success,57893,0,0,
20189,success,57893,0,0,
20190,success,59749,0,0,
20191,success,59367,0,0,
20192,success,59367,0,0,
20193,success,59822,0,0,
20194,success,59715,0,0,
20195,success,59693,0,0,
20196,success,59921,0,0,
20197,success,59523,0,0,
20198,success,58250,0,0,
20199,success,58250,0,0,
20200,success,58031,0,0,
20201,success,58191,0,0,
20202,success,58005,0,0,
20203,success,58005,0,0,
20204,success,57760,0,0,
20205,success,57760,0,0,
20206,success,57890,0,0,
20207,success,58166,0,0,
20208,success,58166,0,0,
20209,success,58026,0,0,
20210,success,58026,0,0,
20211,success,58026,0,0,
20212,success,59749,0,0,
20213,success,58031,0,0,
20214,success,58191,0,0,
20215,success,58169,0,0,
20216,success,58169,0,0,
20217,success,58166,0,0,
20218,success,58166,0,0,
20219,success,58130,0,0,
20220,success,57760,0,0,
20221,success,57760,0,0,
20222,success,58096,0,0,
20223,success,58026,0,0,
20224,success,58026,0,0,
20225,success,58026,0,0,
20226,success,58026,0,0,
20227,success,54941,0,0,
20228,success,54939,0,0,
20229,success,54589,0,0,
20230,success,58005,0,0,
20231,success,58005,0,0,
20232,success,57890,0,0,
20233,success,57935,0,0,
20234,success,57933,0,0,
20235,success,57893,0,0,
20236,success,57935,0,0,
20237,success,57933,0,0,
20238,success,57893,0,0,
20239,success,57828,0,0,
20240,success,57828,0,0,
20241,success,57932,0,0,
20242,success,57930,0,0,
20243,success,57888,0,0,
20244,success,57932,0,0,
20245,success,57930,0,0,
20246,success,57888,0,0,
20247,success,57760,0,0,
20248,success,57760,0,0,
20249,success,60356,0,0,
20250,success,53326,0,0,
20251,success,53326,0,0,
20252,success,56276,0,0,
20253,success,56276,0,0,
20254,success,54368,0,0,
20255,success,54368,0,0,
20256,success,54589,0,0,
20257,success,54589,0,0,
20258,success,54589,0,0,
20259,success,54941,0,0,
20260,success,54941,0,0,
20261,success,54941,0,0,
20262,success,54939,0,0,
20263,success,56169,0,0,
20264,success,56169,0,0,
20265,success,52651,0,0,
20266,success,52698,0,0,
20267,success,52698,0,0,
20268,success,57633,0,0,
20269,success,57633,0,0,
20270,success,52651,0,0,
20271,success,51014,0,0,
20272,success,51014,0,0,
20273,success,362665,0,0,
20274,success,345956,0,0,
20275,success,332629,0,0,
20276,success,332555,0,0,
20277,success,322133,0,0,
20278,success,327293,0,0,
20279,success,326643,0,0,
20280,success,320990,0,0,
20281,success,320989,0,0,
20282,success,303146,0,0,
20283,success,311039,0,0,
20284,success,306924,0,0,
20285,success,244565,0,0,
20286,success,241299,0,0,
20287,success,232266,0,0,
20288,success,223131,0,0,
20289,success,218875,0,0,
20290,success,215685,0,0,
20291,success,208870,0,0,
20292,success,200691,0,0,
20293,success,195313,0,0,
20294,success,184377,0,0,
20295,success,187172,0,0,
20296,success,187172,0,0,
20297,success,184380,0,0,
20298,success,184380,0,0,
20299,success,184377,0,0,
20300,success,184380,0,0,
20301,success,184380,0,0,
20302,success,163645,0,0,
20303,success,101993,0,0,
20304,success,101993,0,0,
20305,success,101993,0,0,
20306,success,110578,0,0,
20307,success,163814,0,0,
20308,success,163645,0,0,
20309,success,163645,0,0,
20310,success,163645,0,0,
20311,success,163645,0,0,
20312,success,163645,0,0,
20313,success,163645,0,0,
20314,success,163645,0,0,
20315,success,151073,0,0,
20316,success,111223,0,0,
20317,success,101993,0,0,
20318,success,134058,0,0,
20319,success,134058,0,0,
20320,success,115362,0,0,
20321,success,115358,0,0,
20322,success,115358,0,0,
20323,success,115357,0,0,
20324,success,115356,0,0,
20325,success,115355,0,0,
20326,success,115355,0,0,
20327,success,115350,0,0,
20328,success,84306,0,0,
20329,success,84306,0,0,
20330,success,73980,0,0,
20331,success,73980,0,0,
20332,success,71326,0,0,
20333,success,72715,0,0,
20334,success,115349,0,0,
20335,success,115348,0,0,
20336,success,115347,0,0,
20337,success,111223,0,0,
20338,success,113278,0,0,
20339,success,113278,0,0,
20340,success,112979,0,0,
20341,success,112979,0,0,
20342,success,113099,0,0,
20343,success,113099,0,0,
20344,success,113099,0,0,
20345,success,111223,0,0,
20346,success,110578,0,0,
20347,success,110578,0,0,
20348,success,106967,0,0,
20349,success,106967,0,0,
20350,success,106967,0,0,
20351,success,109599,0,0,
20352,success,109599,0,0,
20353,success,106036,0,0,
20354,success,106036,0,0,
20355,success,106036,0,0,
20356,success,101993,0,0,
20357,success,115365,0,0,
20358,success,69284,0,0,
20359,success,90668,0,0,
20360,success,90668,0,0,
20361,success,73547,0,0,
20362,success,89296,0,0,
20363,success,89296,0,0,
20364,success,86475,0,0,
20365,success,86475,0,0,
20366,success,87306,0,0,
20367,success,87306,0,0,
20368,success,84306,0,0,
20369,success,81793,0,0,
20370,success,81793,0,0,
20371,success,115363,0,0,
20372,success,115363,0,0,
20373,success,115363,0,0,
20374,success,115360,0,0,
20375,success,115360,0,0,
20376,success,77615,0,0,
20377,success,77615,0,0,
20378,success,77827,0,0,
20379,success,77827,0,0,
20380,success,76976,0,0,
20381,success,72396,0,0,
20382,success,72396,0,0,
20383,success,72396,0,0,
20384,success,72395,0,0,
20385,success,72395,0,0,
20386,success,52403,0,0,
20387,success,52403,0,0,
20388,success,197627,0,0,
20389,success,235363,0,0,
20390,success,363435,0,0,
20391,success,363435,0,0,
20392,success,363435,0,0,
20393,success,363435,0,0,
20394,success,363433,0,0,
20395,success,363433,0,0,
20396,success,363433,0,0,
20397,success,363433,0,0,
20398,success,363434,0,0,
20399,success,363434,0,0,
20400,success,363434,0,0,
20401,success,363434,0,0,
20402,success,363428,0,0,
20403,success,363428,0,0,
20404,success,363428,0,0,
20405,success,363428,0,0,
20406,success,363430,0,0,
20407,success,363430,0,0,
20408,success,363430,0,0,
20409,success,363430,0,0,
20410,success,363429,0,0,
20411,success,363429,0,0,
20412,success,363429,0,0,
20413,success,363429,0,0,
20414,success,363423,0,0,
20415,success,363423,0,0,
20416,success,363423,0,0,
20417,success,363423,0,0,
20418,success,363424,0,0,
20419,success,363424,0,0,
20420,success,363424,0,0,
20421,success,363424,0,0,
20422,success,363425,0,0,
20423,success,363425,0,0,
20424,success,363425,0,0,
20425,success,363425,0,0,
20426,success,363419,0,0,
20427,success,363419,0,0,
20428,success,363419,0,0,
20429,success,363419,0,0,
20430,success,363418,0,0,
20431,success,363418,0,0,
20432,success,363418,0,0,
20433,success,363418,0,0,
20434,success,363420,0,0,
20435,success,363420,0,0,
20436,success,363420,0,0,
20437,success,363420,0,0,
20438,success,362719,0,0,
20439,success,362719,0,0,
20440,success,362717,0,0,
20441,success,362717,0,0,
20442,success,362717,0,0,
20443,success,359090,0,0,
20444,success,359090,0,0,
20445,success,295468,0,0,
20446,success,295468,0,0,
20447,success,295467,0,0,
20448,success,295467,0,0,
20449,success,295470,0,0,
20450,success,295470,0,0,
20451,success,295469,0,0,
20452,success,295469,0,0,
20453,success,295471,0,0,
20454,success,295471,0,0,
20455,success,359087,0,0,
20456,success,359087,0,0,
20457,success,294105,0,0,
20458,success,294105,0,0,
20459,success,295465,0,0,
20460,success,295465,0,0,
20461,success,295466,0,0,
20462,success,295466,0,0,
20463,success,295463,0,0,
20464,success,295463,0,0,
20465,success,295459,0,0,
20466,success,295459,0,0,
20467,success,295462,0,0,
20468,success,295462,0,0,
20469,success,295460,0,0,
20470,success,295460,0,0,
20471,success,295458,0,0,
20472,success,295458,0,0,
20473,success,295461,0,0,
20474,success,295461,0,0,
20475,success,294104,0,0,
20476,success,294104,0,0,
20477,success,295455,0,0,
20478,success,295455,0,0,
20479,success,295457,0,0,
20480,success,295457,0,0,
20481,success,295456,0,0,
20482,success,295456,0,0,
20483,success,295454,0,0,
20484,success,295454,0,0,
20485,success,295453,0,0,
20486,success,295453,0,0,
20487,success,295453,0,0,
20488,success,295453,0,0,
20489,success,295452,0,0,
20490,success,295452,0,0,
20491,success,295452,0,0,
20492,success,295452,0,0,
20493,success,293543,0,0,
20494,success,293543,0,0,
20495,success,293543,0,0,
20496,success,293543,0,0,
20497,success,294103,0,0,
20498,success,294103,0,0,
20499,success,294103,0,0,
20500,success,294103,0,0,
20501,success,358114,0,0,
20502,success,358114,0,0,
20503,success,358116,0,0,
20504,success,358116,0,0,
20505,success,358115,0,0,
20506,success,358115,0,0,
20507,success,358113,0,0,
20508,success,358113,0,0,
20509,success,358112,0,0,
20510,success,358112,0,0,
20511,success,358108,0,0,
20512,success,358108,0,0,
20513,success,358110,0,0,
20514,success,358110,0,0,
20515,success,358105,0,0,
20516,success,358105,0,0,
20517,success,358107,0,0,
20518,success,358107,0,0,
20519,success,358109,0,0,
20520,success,358109,0,0,
20521,success,358104,0,0,
20522,success,358104,0,0,
20523,success,358102,0,0,
20524,success,358102,0,0,
20525,success,358100,0,0,
20526,success,358100,0,0,
20527,success,358103,0,0,
20528,success,358103,0,0,
20529,success,358101,0,0,
20530,success,358101,0,0,
20531,success,358098,0,0,
